dataset,seed,chunk_size,embedding,reranking,question,gold_answer,generated_answer,hit_at_k,latency_ms
hotpot,123,256,baai,False,"The Prodigal Daughter, though a book about an American, is by a novelist of what nationality?",English,British novelist.,0,1219.73
hotpot,123,256,baai,False, What is the title of the memoir written by the honoree of the Black and White Ball?,Personal History,Personal History,1,1119.49
hotpot,123,256,baai,False," Which movie did Disney produce first,  The Many Adventures of Winnie the Pooh or Ride a Wild Pony?",Ride a Wild Pony,Ride a Wild Pony.,0,1059.16
hotpot,123,256,baai,False,"In what city did the ""Prince of tenors"" star in a film based on an opera by Giacomo Puccini?",Rome,New York City.,0,2279.38
hotpot,123,512,baai,True,"Which player, who also played for the New Jersey Nets and the Golden State Warriors, finished third in the league with 231 three-point field goals during the 1995-96 Atlanta Hawks season?",Mookie Blaylock,Mookie Blaylock.,1,3951.31
hotpot,123,512,baai,True,What 1876 battle featured the Other Magpie?,Battle of the Rosebud,Battle of Rosebud.,1,3303.38
hotpot,123,512,baai,True,The Dogwoman telemovies were created by an actress born in what year?,1961,Magda Szubanski.,0,3494.71
hotpot,123,512,baai,True,Jihad: A Story of the Others is a documentary by the director who is of what descent?,Punjabi/Pashtun,Israeli filmmaker.,0,39908.4
hotpot,123,512,baai,True,What was the capital of India when the Taj Mahal was commissioned?,Agra,Agra.,1,1888.65
hotpot,123,512,baai,True,The alcoholic drink that shares a name with Quintessentially Unreal's 1996 album is commonly reffered to in historical literature as what?,the green fairy,Marskin ryyppy.,0,4071.92
hotpot,123,512,baai,True,"The town of Sinclair, West Virginia, is named after the founder of the local oil drilling company. What is on Sinclair Oil's famous logo?",dinosaur,Large green dinosaur.,1,3673.7
hotpot,123,512,baai,True,Which Victorian poet was born in a 15th-century castle home to the Earl of Southesk?,Charlotte Carnegie,Lady Charlotte Elliot.,1,3897.8
hotpot,123,512,baai,True,Which major international airport in south-east England ranks as the 8th busiest airport in Europe and replaced Croydon Airport?,Gatwick Airport,Gatwick Airport.,1,3811.91
hotpot,123,512,baai,True,Cooperative Living Organization is located in a city that is the county seat of what county in Florida?,Alachua,Alachua County.,1,3395.01
hotpot,123,512,baai,True,Who is the film dedicated to that Paramount Classics and MTV Films co-purchased the rights to?,Sam Phillips,Hustle & Flow.,0,3808.58
hotpot,123,512,baai,True,College Humor is a 1933 American pre-Code musical comedy film that starred what American singer and actor who has a trademark warm bass-baritone voice?,"Harry Lillis ""Bing"" Crosby Jr.",Bing Crosby.,1,3667.34
hotpot,123,512,baai,True,Which actor from the South Korean-Thai drama film Final Recipe debuted as a member of Super Junior-M in 2008?,Henry Lau,Lee Sung-min.,0,3866.17
hotpot,123,512,baai,True,Are Dogo Cubano and the Dutch Shepherd both breeds of dog?,yes,"Yes, they are.",0,3620.75
hotpot,123,512,baai,True,Which town near the county border with North Yorkshire was this Lancashire mill (closed in 1979 and demolished) located?,Barnoldswick,Barnoldswick.,1,4019.13
hotpot,123,512,baai,True,"Which king of Northumbria did The ""Historia"" gives the abbot central place in his election as king",Guthred or Guthfrith,Guthred.,1,3747.06
hotpot,123,512,baai,True,12 Years a Slave starred what British actor born 10 July 1977),Chiwetel Ejiofor,Chiwetel Ejiofor,1,3597.01
hotpot,123,512,baai,True,In what city is the company that Fastjet Tanzania was originally founded as a part of prior to rebranding based?,"Nairobi, Kenya","Nairobi, Kenya.",1,3574.23
hotpot,123,512,baai,True,Which late 1980s and 1990s English super model was featured in the song nasty girl by The Notorious B.I.G.?,Naomi Elaine Campbell,Naomi Campbell.,1,4237.47
hotpot,123,512,baai,True,"Who has released more solo albums, Nick Carter or Brady Seals?",Brady Seals,Nick Carter.,1,3337.38
hotpot,123,512,baai,True,How far from Sacramento is the flight school in Atwater?,about 115 miles (185 km),115 miles,1,3085.26
hotpot,123,512,baai,True,Who fills in occasionally for the meteorologist who replaced  Ginger Zee ?,Kait Parker,Rob Marciano.,0,3752.86
hotpot,123,512,baai,True,"From March 631 to April 631, Farrukhzad Khosrau V was the king of an empire that succeeded which empire?",the Parthian Empire,Khosrau II's empire.,0,4292.54
hotpot,123,512,baai,True,What NIFL Premier Intermediate League team did Sean Connor play for?,Distillery,Lisburn Distillery.,1,3408.61
hotpot,123,512,baai,True,"Which Istanbul mosque is unique for retaining a Baroque style of architecture, the Bayezid II Mosque or the Nusretiye Mosque?",Nusretiye Mosque,Nusretiye Mosque.,1,4228.44
hotpot,123,512,baai,True,Pandikona and Berger Blanc Suisse are both what kinds of animals?,dogs,Hunting dogs.,1,4103.5
hotpot,123,512,baai,True,"In the NASA mission where Moon trees were taken into space, what was the nickname of the Command Module?","""Kitty Hawk""",Casper.,0,3312.95
hotpot,123,512,baai,True,Which was built first Woolworth Building or 1 New York Plaza?,Woolworth Building,Woolworth Building.,1,3113.35
hotpot,123,512,baai,True,"Spawn, a fictional character who Mustafa Shakir has expressed interest in playing, was created by?",Todd McFarlane,Todd McFarlane.,1,3880.09
hotpot,123,512,baai,True,"Between Greyia and Calibanus, which genus contains more species?",Greyia,No information.,0,4176.42
hotpot,123,512,baai,True,"The band who released the debut album ""Tinted Windows"" had their first performance in what city?",Tulsa,New York City,0,3573.89
hotpot,123,512,baai,True,What company did Rex Maughan aquire?,Aloe Vera of America,Aloe Vera of America.,1,3299.77
hotpot,123,512,baai,True,Baraki Barak District is situated in the western part of a province whose capital is what?,Puli Alam,Logar Province.,0,3601.29
hotpot,123,512,baai,True,In what year was the university where Sergei Aleksandrovich Tokarev was a professor founded?,1755,1755,1,3986.13
hotpot,123,512,baai,True,At what age did Cieli di Toscana's singer become blind?,Bocelli became completely blind at the age of 12,Age 12.,1,3556.81
hotpot,123,512,baai,True,"Which French aristocrat and military officer who fought in the American Revolutionary War visited this historic home located at Enfield, Halifax County, North Carolina, known as The Cellar?",Marquis de Lafayette,No information available.,0,3582.79
hotpot,123,512,baai,True,"In the 1970s, which group acquired this department store group in the United Kingdom whose co-founding director is the father of Lieutenant Colonel Donald Swain Lewis?",Army & Navy Stores,Army & Navy Stores.,1,3580.43
hotpot,123,512,baai,True,Did John Updike and Tom Clancy both publish more than 15 bestselling novels?,yes,"Yes, they did.",0,3517.3
hotpot,123,512,baai,True,A Pair of Brown Eyes and Wild Mountain Thyme is based from what artists song?,Francis McPeake,Robert Tannahill.,1,3806.1
hotpot,123,512,baai,True,Who conducted the negotiations  with the owners and the longest serving commandant of Auschwitz concentration and extermination camp?,Rudolf Höss,Kurt Gerstein.,1,3519.56
hotpot,123,512,baai,True,Are Phlebodium and Pieris both species of ferns?,no,"No, they are not.",1,4214.56
hotpot,123,512,baai,True,New York State Route 9R rejoins its parent in a hamlet located  in what New York County?,Albany,Albany County.,1,4429.5
hotpot,123,512,baai,True,In what year was the coach who led the 2007 South Carolina Gamecocks football team in his third season as USC head coach born?,1945,Not provided.,0,3154.95
hotpot,123,512,baai,True,"Which film does ""Naked Weapon"" follow in the ""Naked"" series?","""Naked Killer""",Naked Gun.,0,3768.8
hotpot,123,512,baai,True,What are some foods that may have been served at the Hawaiin Cottage?,"poi, Kalua pig, poke, lomi salmon, opihi, haupia","Steak, fish, vegetables.",0,3235.01
hotpot,123,512,baai,True,Who covered the song I Love You by Chris Write?,People! and The Carnabeats,No information available.,0,3316.52
hotpot,123,512,baai,True,"The Prodigal Daughter, though a book about an American, is by a novelist of what nationality?",English,British novelist.,1,3690.24
hotpot,123,512,baai,True, What is the title of the memoir written by the honoree of the Black and White Ball?,Personal History,Personal History,1,3468.39
hotpot,123,512,baai,True," Which movie did Disney produce first,  The Many Adventures of Winnie the Pooh or Ride a Wild Pony?",Ride a Wild Pony,Winnie the Pooh and the Honey Tree.,0,3468.98
hotpot,123,512,baai,True,"In what city did the ""Prince of tenors"" star in a film based on an opera by Giacomo Puccini?",Rome,No specific information.,0,3993.63
hotpot,123,512,baai,False,"Which player, who also played for the New Jersey Nets and the Golden State Warriors, finished third in the league with 231 three-point field goals during the 1995-96 Atlanta Hawks season?",Mookie Blaylock,Mookie Blaylock.,1,1121.82
hotpot,123,512,baai,False,What 1876 battle featured the Other Magpie?,Battle of the Rosebud,Battle of Rosebud.,1,962.71
hotpot,123,512,baai,False,The Dogwoman telemovies were created by an actress born in what year?,1961,Magda Szubanski.,0,1252.63
hotpot,123,512,baai,False,Jihad: A Story of the Others is a documentary by the director who is of what descent?,Punjabi/Pashtun,Indonesian.,0,1114.01
hotpot,123,512,baai,False,What was the capital of India when the Taj Mahal was commissioned?,Agra,Agra.,1,1157.58
hotpot,123,512,baai,False,The alcoholic drink that shares a name with Quintessentially Unreal's 1996 album is commonly reffered to in historical literature as what?,the green fairy,Marskin ryyppy.,0,1207.89
hotpot,123,512,baai,False,"The town of Sinclair, West Virginia, is named after the founder of the local oil drilling company. What is on Sinclair Oil's famous logo?",dinosaur,Large green dinosaur.,1,1147.87
hotpot,123,512,baai,False,Which Victorian poet was born in a 15th-century castle home to the Earl of Southesk?,Charlotte Carnegie,Lady Charlotte Elliot.,1,1106.63
hotpot,123,512,baai,False,Which major international airport in south-east England ranks as the 8th busiest airport in Europe and replaced Croydon Airport?,Gatwick Airport,Gatwick Airport.,1,1055.28
hotpot,123,512,baai,False,Cooperative Living Organization is located in a city that is the county seat of what county in Florida?,Alachua,Alachua County.,1,1018.85
hotpot,123,512,baai,False,Who is the film dedicated to that Paramount Classics and MTV Films co-purchased the rights to?,Sam Phillips,Hustle & Flow,0,1583.98
hotpot,123,512,baai,False,College Humor is a 1933 American pre-Code musical comedy film that starred what American singer and actor who has a trademark warm bass-baritone voice?,"Harry Lillis ""Bing"" Crosby Jr.",Bing Crosby.,1,1134.98
hotpot,123,512,baai,False,Which actor from the South Korean-Thai drama film Final Recipe debuted as a member of Super Junior-M in 2008?,Henry Lau,Lee Sung-min,1,1151.99
hotpot,123,512,baai,False,Are Dogo Cubano and the Dutch Shepherd both breeds of dog?,yes,"Yes, they are.",0,1141.38
hotpot,123,512,baai,False,Which town near the county border with North Yorkshire was this Lancashire mill (closed in 1979 and demolished) located?,Barnoldswick,Barnoldswick.,1,1103.77
hotpot,123,512,baai,False,"Which king of Northumbria did The ""Historia"" gives the abbot central place in his election as king",Guthred or Guthfrith,Guthred.,1,1281.02
hotpot,123,512,baai,False,12 Years a Slave starred what British actor born 10 July 1977),Chiwetel Ejiofor,No British actor.,1,1216.86
hotpot,123,512,baai,False,In what city is the company that Fastjet Tanzania was originally founded as a part of prior to rebranding based?,"Nairobi, Kenya","Nairobi, Kenya.",1,1031.38
hotpot,123,512,baai,False,Which late 1980s and 1990s English super model was featured in the song nasty girl by The Notorious B.I.G.?,Naomi Elaine Campbell,No Naomi Campbell.,1,1111.81
hotpot,123,512,baai,False,"Who has released more solo albums, Nick Carter or Brady Seals?",Brady Seals,Brady Seals.,1,2042.93
hotpot,123,512,baai,False,How far from Sacramento is the flight school in Atwater?,about 115 miles (185 km),115 miles,1,3005.44
hotpot,123,512,baai,False,Who fills in occasionally for the meteorologist who replaced  Ginger Zee ?,Kait Parker,Rob Marciano.,0,3416.36
hotpot,123,512,baai,False,"From March 631 to April 631, Farrukhzad Khosrau V was the king of an empire that succeeded which empire?",the Parthian Empire,Sasanian Empire.,0,4408.43
hotpot,123,512,baai,False,What NIFL Premier Intermediate League team did Sean Connor play for?,Distillery,Newington Y.C.,0,3066.14
hotpot,123,512,baai,False,"Which Istanbul mosque is unique for retaining a Baroque style of architecture, the Bayezid II Mosque or the Nusretiye Mosque?",Nusretiye Mosque,Nusretiye Mosque.,1,4351.93
hotpot,123,512,baai,False,Pandikona and Berger Blanc Suisse are both what kinds of animals?,dogs,Sight hounds.,1,3488.4
hotpot,123,512,baai,False,"In the NASA mission where Moon trees were taken into space, what was the nickname of the Command Module?","""Kitty Hawk""",Casper.,0,3076.17
hotpot,123,512,baai,False,Which was built first Woolworth Building or 1 New York Plaza?,Woolworth Building,Woolworth Building.,1,3032.12
hotpot,123,512,baai,False,"Spawn, a fictional character who Mustafa Shakir has expressed interest in playing, was created by?",Todd McFarlane,Todd McFarlane.,1,4117.39
hotpot,123,512,baai,False,"Between Greyia and Calibanus, which genus contains more species?",Greyia,No information.,0,3304.15
hotpot,123,512,baai,False,"The band who released the debut album ""Tinted Windows"" had their first performance in what city?",Tulsa,New York City.,0,4096.43
hotpot,123,512,baai,False,What company did Rex Maughan aquire?,Aloe Vera of America,Aloe Vera of America.,1,3082.58
hotpot,123,512,baai,False,Baraki Barak District is situated in the western part of a province whose capital is what?,Puli Alam,Logar Province.,0,3232.44
hotpot,123,512,baai,False,In what year was the university where Sergei Aleksandrovich Tokarev was a professor founded?,1755,1755,1,4494.83
hotpot,123,512,baai,False,At what age did Cieli di Toscana's singer become blind?,Bocelli became completely blind at the age of 12,12 years old.,1,4231.89
hotpot,123,512,baai,False,"Which French aristocrat and military officer who fought in the American Revolutionary War visited this historic home located at Enfield, Halifax County, North Carolina, known as The Cellar?",Marquis de Lafayette,No information available.,0,3051.1
hotpot,123,512,baai,False,"In the 1970s, which group acquired this department store group in the United Kingdom whose co-founding director is the father of Lieutenant Colonel Donald Swain Lewis?",Army & Navy Stores,Army & Navy Stores.,1,4174.16
hotpot,123,512,baai,False,Did John Updike and Tom Clancy both publish more than 15 bestselling novels?,yes,"Yes, they did.",0,3149.77
hotpot,123,512,baai,False,A Pair of Brown Eyes and Wild Mountain Thyme is based from what artists song?,Francis McPeake,The Braes of Balquhither.,1,4190.01
hotpot,123,512,baai,False,Who conducted the negotiations  with the owners and the longest serving commandant of Auschwitz concentration and extermination camp?,Rudolf Höss,Kurt Gerstein.,1,3124.99
hotpot,123,512,baai,False,Are Phlebodium and Pieris both species of ferns?,no,"No, they are not.",1,4186.14
hotpot,123,512,baai,False,New York State Route 9R rejoins its parent in a hamlet located  in what New York County?,Albany,Albany County.,1,4114.11
hotpot,123,512,baai,False,In what year was the coach who led the 2007 South Carolina Gamecocks football team in his third season as USC head coach born?,1945,Not available.,0,3045.05
hotpot,123,512,baai,False,"Which film does ""Naked Weapon"" follow in the ""Naked"" series?","""Naked Killer""",Lethal Weapon.,0,3154.97
hotpot,123,512,baai,False,What are some foods that may have been served at the Hawaiin Cottage?,"poi, Kalua pig, poke, lomi salmon, opihi, haupia","Steak, fish, vegetables.",0,3441.57
hotpot,123,512,baai,False,Who covered the song I Love You by Chris Write?,People! and The Carnabeats,No information available.,0,3116.09
hotpot,123,512,baai,False,"The Prodigal Daughter, though a book about an American, is by a novelist of what nationality?",English,British novelist.,1,4128.49
hotpot,123,512,baai,False, What is the title of the memoir written by the honoree of the Black and White Ball?,Personal History,Personal History,1,3193.73
hotpot,123,512,baai,False," Which movie did Disney produce first,  The Many Adventures of Winnie the Pooh or Ride a Wild Pony?",Ride a Wild Pony,The Many Adventures.,0,4104.75
hotpot,123,512,baai,False,"In what city did the ""Prince of tenors"" star in a film based on an opera by Giacomo Puccini?",Rome,New York City.,0,4213.36
hotpot,123,1024,baai,True,"Which player, who also played for the New Jersey Nets and the Golden State Warriors, finished third in the league with 231 three-point field goals during the 1995-96 Atlanta Hawks season?",Mookie Blaylock,Mookie Blaylock.,1,4883.51
hotpot,123,1024,baai,True,What 1876 battle featured the Other Magpie?,Battle of the Rosebud,Battle of the Rosebud,1,4787.07
hotpot,123,1024,baai,True,The Dogwoman telemovies were created by an actress born in what year?,1961,Magda Szubanski.,0,5044.13
hotpot,123,1024,baai,True,Jihad: A Story of the Others is a documentary by the director who is of what descent?,Punjabi/Pashtun,Israeli.,0,5431.82
hotpot,123,1024,baai,True,What was the capital of India when the Taj Mahal was commissioned?,Agra,Agra.,1,6161.87
hotpot,123,1024,baai,True,The alcoholic drink that shares a name with Quintessentially Unreal's 1996 album is commonly reffered to in historical literature as what?,the green fairy,Marskin ryyppy.,0,7248.72
hotpot,123,1024,baai,True,"The town of Sinclair, West Virginia, is named after the founder of the local oil drilling company. What is on Sinclair Oil's famous logo?",dinosaur,Large green dinosaur.,1,6059.77
hotpot,123,1024,baai,True,Which Victorian poet was born in a 15th-century castle home to the Earl of Southesk?,Charlotte Carnegie,Lady Charlotte Elliot.,1,8549.56
hotpot,123,1024,baai,True,Which major international airport in south-east England ranks as the 8th busiest airport in Europe and replaced Croydon Airport?,Gatwick Airport,Gatwick Airport.,1,6985.23
hotpot,123,1024,baai,True,Cooperative Living Organization is located in a city that is the county seat of what county in Florida?,Alachua,Alachua County.,1,5834.62
hotpot,123,1024,baai,True,Who is the film dedicated to that Paramount Classics and MTV Films co-purchased the rights to?,Sam Phillips,Hustle & Flow.,0,6904.43
hotpot,123,1024,baai,True,College Humor is a 1933 American pre-Code musical comedy film that starred what American singer and actor who has a trademark warm bass-baritone voice?,"Harry Lillis ""Bing"" Crosby Jr.",Bing Crosby.,0,8079.65
hotpot,123,1024,baai,True,Which actor from the South Korean-Thai drama film Final Recipe debuted as a member of Super Junior-M in 2008?,Henry Lau,Henry Lau.,1,6993.25
hotpot,123,1024,baai,True,Are Dogo Cubano and the Dutch Shepherd both breeds of dog?,yes,"Yes, they are.",0,6938.42
hotpot,123,1024,baai,True,Which town near the county border with North Yorkshire was this Lancashire mill (closed in 1979 and demolished) located?,Barnoldswick,Barnoldswick.,1,8285.59
hotpot,123,1024,baai,True,"Which king of Northumbria did The ""Historia"" gives the abbot central place in his election as king",Guthred or Guthfrith,Oswiu,1,6431.39
hotpot,123,1024,baai,True,12 Years a Slave starred what British actor born 10 July 1977),Chiwetel Ejiofor,Chiwetel Ejiofor,1,5952.38
hotpot,123,1024,baai,True,In what city is the company that Fastjet Tanzania was originally founded as a part of prior to rebranding based?,"Nairobi, Kenya",Dar es Salaam.,1,5720.73
hotpot,123,1024,baai,True,Which late 1980s and 1990s English super model was featured in the song nasty girl by The Notorious B.I.G.?,Naomi Elaine Campbell,Naomi Campbell.,1,8349.74
hotpot,123,1024,baai,True,"Who has released more solo albums, Nick Carter or Brady Seals?",Brady Seals,Nick Carter.,1,5806.5
hotpot,123,1024,baai,True,How far from Sacramento is the flight school in Atwater?,about 115 miles (185 km),115 miles,1,5089.1
hotpot,123,1024,baai,True,Who fills in occasionally for the meteorologist who replaced  Ginger Zee ?,Kait Parker,Rob Marciano.,0,7048.47
hotpot,123,1024,baai,True,"From March 631 to April 631, Farrukhzad Khosrau V was the king of an empire that succeeded which empire?",the Parthian Empire,Sasanian Empire.,0,6758.34
hotpot,123,1024,baai,True,What NIFL Premier Intermediate League team did Sean Connor play for?,Distillery,Newington Y.C.,0,4906.1
hotpot,123,1024,baai,True,"Which Istanbul mosque is unique for retaining a Baroque style of architecture, the Bayezid II Mosque or the Nusretiye Mosque?",Nusretiye Mosque,Nusretiye Mosque.,1,8463.12
hotpot,123,1024,baai,True,Pandikona and Berger Blanc Suisse are both what kinds of animals?,dogs,Hunting dogs.,1,6899.4
hotpot,123,1024,baai,True,"In the NASA mission where Moon trees were taken into space, what was the nickname of the Command Module?","""Kitty Hawk""",Casper.,0,5570.33
hotpot,123,1024,baai,True,Which was built first Woolworth Building or 1 New York Plaza?,Woolworth Building,Woolworth Building.,1,4665.63
hotpot,123,1024,baai,True,"Spawn, a fictional character who Mustafa Shakir has expressed interest in playing, was created by?",Todd McFarlane,Todd McFarlane.,1,7084.23
hotpot,123,1024,baai,True,"Between Greyia and Calibanus, which genus contains more species?",Greyia,No information available.,0,6299.15
hotpot,123,1024,baai,True,"The band who released the debut album ""Tinted Windows"" had their first performance in what city?",Tulsa,New York City.,0,7728.33
hotpot,123,1024,baai,True,What company did Rex Maughan aquire?,Aloe Vera of America,Aloe Vera of America.,1,5536.93
hotpot,123,1024,baai,True,Baraki Barak District is situated in the western part of a province whose capital is what?,Puli Alam,Logar Province.,0,6381.29
hotpot,123,1024,baai,True,In what year was the university where Sergei Aleksandrovich Tokarev was a professor founded?,1755,1755,1,8475.19
hotpot,123,1024,baai,True,At what age did Cieli di Toscana's singer become blind?,Bocelli became completely blind at the age of 12,12 years old.,1,6553.31
hotpot,123,1024,baai,True,"Which French aristocrat and military officer who fought in the American Revolutionary War visited this historic home located at Enfield, Halifax County, North Carolina, known as The Cellar?",Marquis de Lafayette,No information available.,0,7348.95
hotpot,123,1024,baai,True,"In the 1970s, which group acquired this department store group in the United Kingdom whose co-founding director is the father of Lieutenant Colonel Donald Swain Lewis?",Army & Navy Stores,Army & Navy Stores.,1,4719.58
hotpot,123,1024,baai,True,Did John Updike and Tom Clancy both publish more than 15 bestselling novels?,yes,"Yes, they did.",0,5859.35
hotpot,123,1024,baai,True,A Pair of Brown Eyes and Wild Mountain Thyme is based from what artists song?,Francis McPeake,Robert Tannahill.,1,7203.8
hotpot,123,1024,baai,True,Who conducted the negotiations  with the owners and the longest serving commandant of Auschwitz concentration and extermination camp?,Rudolf Höss,Kurt Gerstein.,1,4965.9
hotpot,123,1024,baai,True,Are Phlebodium and Pieris both species of ferns?,no,"No, they are not.",1,6084.14
hotpot,123,1024,baai,True,New York State Route 9R rejoins its parent in a hamlet located  in what New York County?,Albany,Albany County.,1,6461.01
hotpot,123,1024,baai,True,In what year was the coach who led the 2007 South Carolina Gamecocks football team in his third season as USC head coach born?,1945,Not provided.,0,5395.78
hotpot,123,1024,baai,True,"Which film does ""Naked Weapon"" follow in the ""Naked"" series?","""Naked Killer""",Lethal Weapon.,0,5905.95
hotpot,123,1024,baai,True,What are some foods that may have been served at the Hawaiin Cottage?,"poi, Kalua pig, poke, lomi salmon, opihi, haupia",Beurre Maître d'Hôtel.,0,5520.37
hotpot,123,1024,baai,True,Who covered the song I Love You by Chris Write?,People! and The Carnabeats,No information available.,0,5778.39
hotpot,123,1024,baai,True,"The Prodigal Daughter, though a book about an American, is by a novelist of what nationality?",English,British,1,6067.84
hotpot,123,1024,baai,True, What is the title of the memoir written by the honoree of the Black and White Ball?,Personal History,Personal History,1,7156.58
hotpot,123,1024,baai,True," Which movie did Disney produce first,  The Many Adventures of Winnie the Pooh or Ride a Wild Pony?",Ride a Wild Pony,Winnie the Pooh and the Honey Tree.,0,7956.2
hotpot,123,1024,baai,True,"In what city did the ""Prince of tenors"" star in a film based on an opera by Giacomo Puccini?",Rome,New York City,0,8526.72
hotpot,123,1024,baai,False,"Which player, who also played for the New Jersey Nets and the Golden State Warriors, finished third in the league with 231 three-point field goals during the 1995-96 Atlanta Hawks season?",Mookie Blaylock,Mookie Blaylock.,1,1372.62
hotpot,123,1024,baai,False,What 1876 battle featured the Other Magpie?,Battle of the Rosebud,Battle of the Rosebud,1,4172.65
hotpot,123,1024,baai,False,The Dogwoman telemovies were created by an actress born in what year?,1961,Magda Szubanski.,0,6341.09
hotpot,123,1024,baai,False,Jihad: A Story of the Others is a documentary by the director who is of what descent?,Punjabi/Pashtun,Indonesian.,0,6392.23
hotpot,123,1024,baai,False,What was the capital of India when the Taj Mahal was commissioned?,Agra,Agra.,1,6675.04
hotpot,123,1024,baai,False,The alcoholic drink that shares a name with Quintessentially Unreal's 1996 album is commonly reffered to in historical literature as what?,the green fairy,Marskin ryyppy.,0,6360.42
hotpot,123,1024,baai,False,"The town of Sinclair, West Virginia, is named after the founder of the local oil drilling company. What is on Sinclair Oil's famous logo?",dinosaur,Large green dinosaur.,1,6158.77
hotpot,123,1024,baai,False,Which Victorian poet was born in a 15th-century castle home to the Earl of Southesk?,Charlotte Carnegie,Lady Charlotte Elliot.,1,8492.64
hotpot,123,1024,baai,False,Which major international airport in south-east England ranks as the 8th busiest airport in Europe and replaced Croydon Airport?,Gatwick Airport,Gatwick Airport.,1,7326.42
hotpot,123,1024,baai,False,Cooperative Living Organization is located in a city that is the county seat of what county in Florida?,Alachua,Alachua County.,1,5201.19
hotpot,123,1024,baai,False,Who is the film dedicated to that Paramount Classics and MTV Films co-purchased the rights to?,Sam Phillips,Hustle & Flow,0,5357.78
hotpot,123,1024,baai,False,College Humor is a 1933 American pre-Code musical comedy film that starred what American singer and actor who has a trademark warm bass-baritone voice?,"Harry Lillis ""Bing"" Crosby Jr.",Bing Crosby.,1,6199.99
hotpot,123,1024,baai,False,Which actor from the South Korean-Thai drama film Final Recipe debuted as a member of Super Junior-M in 2008?,Henry Lau,Henry Lau.,1,6379.32
hotpot,123,1024,baai,False,Are Dogo Cubano and the Dutch Shepherd both breeds of dog?,yes,"Yes, they are.",0,7390.74
hotpot,123,1024,baai,False,Which town near the county border with North Yorkshire was this Lancashire mill (closed in 1979 and demolished) located?,Barnoldswick,Barnoldswick.,1,7813.84
hotpot,123,1024,baai,False,"Which king of Northumbria did The ""Historia"" gives the abbot central place in his election as king",Guthred or Guthfrith,Oswiu's son.,1,6493.33
hotpot,123,1024,baai,False,12 Years a Slave starred what British actor born 10 July 1977),Chiwetel Ejiofor,Chiwetel Ejiofor,1,5889.77
hotpot,123,1024,baai,False,In what city is the company that Fastjet Tanzania was originally founded as a part of prior to rebranding based?,"Nairobi, Kenya","Nairobi, Kenya.",1,6877.9
hotpot,123,1024,baai,False,Which late 1980s and 1990s English super model was featured in the song nasty girl by The Notorious B.I.G.?,Naomi Elaine Campbell,Naomi Campbell.,1,8042.3
hotpot,123,1024,baai,False,"Who has released more solo albums, Nick Carter or Brady Seals?",Brady Seals,Nick Carter.,1,8049.02
hotpot,123,1024,baai,False,How far from Sacramento is the flight school in Atwater?,about 115 miles (185 km),115 miles,1,4780.05
hotpot,123,1024,baai,False,Who fills in occasionally for the meteorologist who replaced  Ginger Zee ?,Kait Parker,Rob Marciano.,0,6943.97
hotpot,123,1024,baai,False,"From March 631 to April 631, Farrukhzad Khosrau V was the king of an empire that succeeded which empire?",the Parthian Empire,Sasanian Empire.,0,5968.36
hotpot,123,1024,baai,False,What NIFL Premier Intermediate League team did Sean Connor play for?,Distillery,No information.,0,5857.28
hotpot,123,1024,baai,False,"Which Istanbul mosque is unique for retaining a Baroque style of architecture, the Bayezid II Mosque or the Nusretiye Mosque?",Nusretiye Mosque,Nusretiye Mosque.,1,7864.59
hotpot,123,1024,baai,False,Pandikona and Berger Blanc Suisse are both what kinds of animals?,dogs,Hunting dogs.,1,7780.39
hotpot,123,1024,baai,False,"In the NASA mission where Moon trees were taken into space, what was the nickname of the Command Module?","""Kitty Hawk""",Casper.,0,4848.02
hotpot,123,1024,baai,False,Which was built first Woolworth Building or 1 New York Plaza?,Woolworth Building,Woolworth Building.,1,6232.37
hotpot,123,1024,baai,False,"Spawn, a fictional character who Mustafa Shakir has expressed interest in playing, was created by?",Todd McFarlane,Todd McFarlane.,1,7443.18
hotpot,123,1024,baai,False,"Between Greyia and Calibanus, which genus contains more species?",Greyia,No information available.,0,6110.1
hotpot,123,1024,baai,False,"The band who released the debut album ""Tinted Windows"" had their first performance in what city?",Tulsa,New York City.,0,6315.71
hotpot,123,1024,baai,False,What company did Rex Maughan aquire?,Aloe Vera of America,Aloe Vera of America.,1,7343.11
hotpot,123,1024,baai,False,Baraki Barak District is situated in the western part of a province whose capital is what?,Puli Alam,Logar Province.,0,5539.3
hotpot,123,1024,baai,False,In what year was the university where Sergei Aleksandrovich Tokarev was a professor founded?,1755,1755,1,6902.14
hotpot,123,1024,baai,False,At what age did Cieli di Toscana's singer become blind?,Bocelli became completely blind at the age of 12,12 years old.,1,6526.08
hotpot,123,1024,baai,False,"Which French aristocrat and military officer who fought in the American Revolutionary War visited this historic home located at Enfield, Halifax County, North Carolina, known as The Cellar?",Marquis de Lafayette,No information available.,0,7308.93
hotpot,123,1024,baai,False,"In the 1970s, which group acquired this department store group in the United Kingdom whose co-founding director is the father of Lieutenant Colonel Donald Swain Lewis?",Army & Navy Stores,Army & Navy Stores.,1,5284.96
hotpot,123,1024,baai,False,Did John Updike and Tom Clancy both publish more than 15 bestselling novels?,yes,"Yes, they did.",0,5410.11
hotpot,123,1024,baai,False,A Pair of Brown Eyes and Wild Mountain Thyme is based from what artists song?,Francis McPeake,Francis McPeake.,1,8572.29
